id,host_id,neighbourhood_cleansed,room_type,minimum_nights,review_scores_rating
2506333,12572913,BRERA,Private room,1,5.0
2297327,11733683,NAVIGLI,Entire home/apt,2,4.47
2306186,11779267,LODI - CORVETTO,Entire home/apt,6,4.8
2510797,12853885,S. CRISTOFORO,Entire home/apt,5,4.67
2306717,10519756,NAVIGLI,Entire home/apt,5,4.88
2512379,2989742,BUENOS AIRES - VENEZIA,Entire home/apt,5,4.67
2307462,7421648,XXII MARZO,Entire home/apt,2,4.72
2512463,8128595,LORETO,Entire home/apt,2,4.74
2316631,11255661,QT 8,Entire home/apt,28,1.0
2317172,11833851,S. CRISTOFORO,Entire home/apt,5,4.58
2513889,12841867,PORTA ROMANA,Entire home/apt,7,
2320225,11848897,SELINUNTE,Entire home/apt,2,4.92
2517542,12888891,TORTONA,Private room,2,4.91
2328099,11892995,STADERA,Entire home/apt,1,4.67
2338277,2247257,CITTA' STUDI,Entire home/apt,2,4.91
2518571,12893419,XXII MARZO,Entire home/apt,3,4.81
2340706,9028818,DUOMO,Entire home/apt,180,4.14
2342528,6704766,S. CRISTOFORO,Entire home/apt,5,4.78
2519773,12898529,PORTELLO,Entire home/apt,3,4.95
2350082,10973493,LORETO,Entire home/apt,2,4.33
2358256,12043955,CENTRALE,Entire home/apt,2,4.81
2359060,8968963,BUENOS AIRES - VENEZIA,Private room,2,4.7
2520279,12674888,SARPI,Entire home/apt,3,4.86
2359910,11946952,DUOMO,Private room,2,4.9
2378383,12147459,GUASTALLA,Entire home/apt,6,5.0
2520677,12904540,GARIBALDI REPUBBLICA,Entire home/apt,3,4.89
2522382,4938524,STADERA,Entire home/apt,1,5.0
2388167,12200438,GIAMBELLINO,Entire home/apt,2,4.67
2525084,2075522,MACIACHINI - MAGGIOLINA,Entire home/apt,2,5.0
2528464,11830813,S. CRISTOFORO,Entire home/apt,4,4.78
2388415,10671606,CORSICA,Entire home/apt,1,4.64
2389778,12207044,BRERA,Entire home/apt,4,4.8
2534293,5145567,GARIBALDI REPUBBLICA,Private room,3,5.0
2389898,12207778,DUOMO,Entire home/apt,1,4.76
2536806,5041533,DUOMO,Private room,2,4.75
2390094,12208609,SARPI,Private room,1,4.78
2540509,13009940,CITTA' STUDI,Entire home/apt,2,5.0
2393174,3215644,VILLAPIZZONE,Entire home/apt,2,4.61
2397413,3110598,TICINESE,Entire home/apt,7,
2398305,11532852,PAGANO,Entire home/apt,6,4.87
2541924,2991716,TRE TORRI,Entire home/apt,2,4.58
2403758,5080929,SARPI,Private room,2,4.76
2544725,8720300,BUENOS AIRES - VENEZIA,Private room,2,4.92
2404439,1921860,DUOMO,Entire home/apt,5,4.71
2550827,13059921,WASHINGTON,Entire home/apt,15,4.52
2412013,2211498,LORENTEGGIO,Private room,3,4.88
2552137,13065915,XXII MARZO,Entire home/apt,2,4.67
2412869,12332143,DUOMO,Entire home/apt,3,4.82
2559073,3785587,SARPI,Entire home/apt,2,5.0
2414561,3165404,CITTA' STUDI,Entire home/apt,3,4.62
2561745,4101669,MAGENTA - S. VITTORE,Private room,3,5.0
2562280,3983977,BRERA,Entire home/apt,2,4.68
2422568,12207778,DUOMO,Entire home/apt,1,4.84
2563561,4015119,BUENOS AIRES - VENEZIA,Entire home/apt,3,4.7
2422949,12384022,DE ANGELI - MONTE ROSA,Entire home/apt,1,4.78
2564269,4450417,AFFORI,Entire home/apt,3,4.93
2439400,9837002,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.18
2564321,13125297,DUOMO,Private room,1,4.0
2443014,11510544,BUENOS AIRES - VENEZIA,Entire home/apt,2,4.33
2568396,12631735,TICINESE,Entire home/apt,3,4.86
2446288,6056464,VILLAPIZZONE,Private room,1,4.88
2570309,13160462,DE ANGELI - MONTE ROSA,Entire home/apt,3,5.0
2572477,3339567,S. CRISTOFORO,Entire home/apt,2,4.93
2573454,13024936,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.57
2451549,7954237,TICINESE,Entire home/apt,2,4.94
2585061,13235605,NAVIGLI,Entire home/apt,40,
2451561,2997859,SARPI,Private room,2,4.79
2588104,13252230,TIBALDI,Entire home/apt,1,5.0
2452486,7209436,PORTA ROMANA,Entire home/apt,180,4.61
2588594,13062623,BUENOS AIRES - VENEZIA,Entire home/apt,4,5.0
2456830,12563207,ISOLA,Entire home/apt,2,4.89
2598713,6569482,BRERA,Entire home/apt,365,4.43
2463030,3753316,ISOLA,Private room,2,4.85
2600990,455311,DUOMO,Entire home/apt,2,4.6
2463140,12596208,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.81
2603003,13301860,NAVIGLI,Entire home/apt,1,4.86
2464873,1535715,BRERA,Entire home/apt,4,4.89
2472992,12647800,NIGUARDA - CA' GRANDA,Entire home/apt,6,5.0
2603822,13335510,TICINESE,Entire home/apt,180,4.75
2475886,12663424,RIPAMONTI,Entire home/apt,2,4.14
2604671,13339828,XXII MARZO,Entire home/apt,4,4.84
2476691,10014238,TICINESE,Entire home/apt,2,4.73
2604973,3110812,VIGENTINA,Entire home/apt,5,4.81
2481015,9995902,UMBRIA - MOLISE,Entire home/apt,54,4.43
2609905,1388157,BRERA,Entire home/apt,2,4.72
2672940,1773397,TORTONA,Entire home/apt,5,4.83
2675064,13630599,PORTA ROMANA,Entire home/apt,4,5.0
2610206,13070996,S. CRISTOFORO,Private room,1,4.71
2675600,9667346,VIGENTINA,Entire home/apt,3,5.0
2678013,13682612,BUENOS AIRES - VENEZIA,Private room,1,4.59
2611923,13376099,ISOLA,Private room,3,4.91
2678750,7806672,SARPI,Entire home/apt,5,4.86
2612924,10507678,BUENOS AIRES - VENEZIA,Entire home/apt,4,4.5
2680389,11930393,TICINESE,Entire home/apt,5,5.0
2616588,13400233,WASHINGTON,Private room,7,5.0
2681877,13730082,TORTONA,Entire home/apt,1,5.0
2682314,13125297,DUOMO,Private room,1,5.0
2623023,5258351,LORETO,Entire home/apt,31,4.83
2623643,13437166,BRERA,Entire home/apt,3,5.0
2623961,13125297,DUOMO,Private room,1,5.0
2683933,2768787,BUENOS AIRES - VENEZIA,Entire home/apt,3,4.87
2685244,5546408,PADOVA,Entire home/apt,20,4.76
2624857,13443251,ISOLA,Entire home/apt,1,4.91
2685285,13745515,TORTONA,Private room,1,4.92
2630067,13400165,STADERA,Entire home/apt,1,4.5
2688330,13758997,GIAMBELLINO,Entire home/apt,2,4.4
2689667,13767507,BUENOS AIRES - VENEZIA,Private room,2,4.9
2631910,3155536,FARINI,Private room,2,
2631976,13049522,DERGANO,Entire home/apt,4,5.0
2632826,3537595,TRIULZO SUPERIORE,Private room,10,4.48
2691045,13707680,TICINESE,Entire home/apt,2,4.87
2633356,13485063,BUENOS AIRES - VENEZIA,Entire home/apt,2,4.81
2693119,2461479,STADERA,Entire home/apt,3,4.8
2693468,13751328,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.63
2697252,13804674,TORTONA,Private room,1,
2700192,12234467,BUENOS AIRES - VENEZIA,Entire home/apt,2,4.49
2635348,7346107,EX OM - MORIVIONE,Entire home/apt,2,4.83
2701066,13781774,MACIACHINI - MAGGIOLINA,Private room,1,4.94
2639289,13092008,TORTONA,Shared room,2,4.72
2643620,13531752,GUASTALLA,Entire home/apt,2,4.98
2704307,12218278,SARPI,Entire home/apt,2,4.65
2705275,7589343,NAVIGLI,Entire home/apt,5,4.96
2645900,13548173,PADOVA,Entire home/apt,3,4.81
2646803,6363178,FARINI,Private room,5,4.74
2715384,13865345,PADOVA,Entire home/apt,2,5.0
2648363,1444009,SARPI,Entire home/apt,3,4.85
2715446,13894678,S. CRISTOFORO,Private room,3,4.83
2648426,13559087,NAVIGLI,Entire home/apt,4,4.25
2715921,13897898,NAVIGLI,Entire home/apt,2,5.0
2649797,13564837,TIBALDI,Private room,6,4.76
2716282,13899836,TICINESE,Private room,1,4.8
2649847,8070340,PADOVA,Entire home/apt,4,5.0
2717929,2925239,FARINI,Private room,120,4.7
2652191,13568978,AFFORI,Private room,3,4.84
2718812,4695765,BRERA,Entire home/apt,2,4.75
2719756,9028818,DUOMO,Entire home/apt,180,4.41
2655706,5920982,ISOLA,Private room,3,4.67
2720703,13922822,GUASTALLA,Entire home/apt,2,
2722397,4014980,TICINESE,Private room,2,4.56
2657825,13568978,AFFORI,Private room,3,4.84
2658030,13125297,DUOMO,Private room,1,5.0
2725856,5537970,SARPI,Entire home/apt,2,4.76
2659065,13608916,ISOLA,Private room,1,4.76
2729762,13970169,BUENOS AIRES - VENEZIA,Entire home/apt,3,4.7
2662546,13473221,LORETO,Entire home/apt,3,4.8
2732162,13175073,SCALO ROMANA,Entire home/apt,2,4.42
2663704,13341386,DE ANGELI - MONTE ROSA,Entire home/apt,60,4.65
2735381,13996448,MAGENTA - S. VITTORE,Entire home/apt,1,4.31
2665131,13640554,PORTA ROMANA,Private room,2,4.92
2665150,1714265,ISOLA,Private room,1,4.91
2744206,14038784,ISOLA,Entire home/apt,3,5.0
2746395,14050708,TORTONA,Entire home/apt,1,4.94
2669027,12862073,BUENOS AIRES - VENEZIA,Entire home/apt,3,4.66
2751726,28356169,ISOLA,Entire home/apt,3,4.61
2752798,14073375,MACIACHINI - MAGGIOLINA,Entire home/apt,8,
2669692,13663557,LORETO,Entire home/apt,3,4.0
2670798,13671709,CORSICA,Entire home/apt,2,4.83
2759420,14114588,GARIBALDI REPUBBLICA,Entire home/apt,2,4.76
2760230,14118061,TICINESE,Entire home/apt,3,4.95
2671220,13674067,GUASTALLA,Entire home/apt,1,4.95
2765141,2627966,NAVIGLI,Entire home/apt,10,4.74
2672533,12897973,TICINESE,Entire home/apt,5,4.71
2774929,4138802,LORETO,Entire home/apt,1,4.93
3080262,8251132,BUENOS AIRES - VENEZIA,Entire home/apt,7,5.0
2782750,14232859,MACIACHINI - MAGGIOLINA,Entire home/apt,90,
3086227,1968199,XXII MARZO,Entire home/apt,60,4.27
2790910,13602675,WASHINGTON,Entire home/apt,2,4.86
2813854,14394445,GRATOSOGLIO - TICINELLO,Private room,20,
3092558,8933492,TICINESE,Entire home/apt,2,4.71
3096981,174203,VIALE MONZA,Entire home/apt,3,4.33
2814716,11500690,SARPI,Entire home/apt,2,4.91
3097498,14582168,CITTA' STUDI,Entire home/apt,4,4.47
3111100,15405790,TIBALDI,Entire home/apt,2,5.0
2815104,13899836,TICINESE,Private room,1,4.84
2819859,11500690,SARPI,Entire home/apt,2,
2827680,14464743,BUENOS AIRES - VENEZIA,Private room,2,4.97
3113005,308109801,ISOLA,Entire home/apt,1,4.74
2845064,14550560,TIBALDI,Entire home/apt,7,
3120799,10807562,MAGENTA - S. VITTORE,Entire home/apt,29,4.8
2850986,11535101,SARPI,Entire home/apt,2,4.67
3134583,15043438,LORETO,Entire home/apt,1,4.3
3138760,15935812,NAVIGLI,Entire home/apt,2,4.93
3152044,15997618,UMBRIA - MOLISE,Private room,1,4.5
2853385,14588305,QT 8,Private room,2,4.79
2864533,14611852,MACIACHINI - MAGGIOLINA,Private room,1,4.5
3160444,2053449,GUASTALLA,Entire home/apt,2,
2870726,14673694,XXII MARZO,Entire home/apt,3,
3172593,15628978,BRERA,Entire home/apt,3,4.83
2871935,4880048,GHISOLFA,Entire home/apt,2,4.78
3195326,6594288,XXII MARZO,Private room,1,4.55
2878048,6093132,TICINESE,Entire home/apt,2,4.56
2901399,308109801,MACIACHINI - MAGGIOLINA,Entire home/apt,1,4.83
2908116,6131427,LORETO,Entire home/apt,2,4.75
3211078,16268679,MAGENTA - S. VITTORE,Private room,2,5.0
2936782,6363178,FARINI,Private room,5,4.59
3224528,14745895,XXII MARZO,Entire home/apt,6,4.44
2942812,2463257,GHISOLFA,Entire home/apt,2,4.61
3224699,8646914,BANDE NERE,Entire home/apt,1,4.62
2943122,15025841,LORETO,Entire home/apt,2,4.87
3230228,10496135,LODI - CORVETTO,Entire home/apt,3,4.5
2944707,15034578,DE ANGELI - MONTE ROSA,Entire home/apt,31,4.67
2963070,9621782,FARINI,Entire home/apt,3,4.77
3236631,16375756,VIALE MONZA,Entire home/apt,2,
3249481,16090906,BUENOS AIRES - VENEZIA,Private room,3,
3267865,9765098,ISOLA,Private room,1,4.75
2976320,15179769,GUASTALLA,Entire home/apt,2,4.92
3282017,6853938,GALLARATESE,Entire home/apt,5,5.0
2978497,14527677,TORTONA,Entire home/apt,4,4.75
3282461,9550050,NIGUARDA - CA' GRANDA,Entire home/apt,1,4.96
2980708,12941554,PORTA ROMANA,Private room,3,4.86
3296790,16631605,DUOMO,Entire home/apt,2,4.07
3298322,16631605,DUOMO,Entire home/apt,2,4.36
2985961,3679313,MAGENTA - S. VITTORE,Private room,1,5.0
3327251,1875788,CITTA' STUDI,Private room,1,4.86
2991429,503193,SARPI,Private room,1,4.65
2999724,10313194,TIBALDI,Private room,15,
3327620,16801172,PAGANO,Entire home/apt,6,4.85
3009101,7995666,BRERA,Entire home/apt,2,5.0
3011386,15346131,PARCO LAMBRO - CIMIANO,Private room,2,4.59
3339932,16858684,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.75
3025512,6612229,BUENOS AIRES - VENEZIA,Entire home/apt,2,4.94
3030601,15436416,NIGUARDA - CA' GRANDA,Entire home/apt,2,3.4
3356841,4329734,WASHINGTON,Entire home/apt,4,4.35
3367256,10011143,DUOMO,Entire home/apt,2,4.57
3036637,2718914,DUOMO,Entire home/apt,4,4.69
3046688,15509376,BRERA,Entire home/apt,1,4.83
3054737,1967196,BRERA,Entire home/apt,3,4.54
3369781,4069864,BAGGIO,Entire home/apt,20,
3058694,15484899,GALLARATESE,Private room,1,4.9
3382788,2922743,TICINESE,Entire home/apt,2,4.66
3810996,18637668,TORTONA,Private room,1,4.97
3816798,16128962,CITTA' STUDI,Private room,1,4.69
3397430,17139466,BRERA,Entire home/apt,2,
3839089,6503192,UMBRIA - MOLISE,Entire home/apt,4,4.37
3839505,19778568,MACIACHINI - MAGGIOLINA,Private room,5,4.67
3410161,10011143,DUOMO,Entire home/apt,2,4.7
3846763,19747665,SARPI,Entire home/apt,4,5.0
3444675,8827758,PADOVA,Private room,2,4.86
3461995,12570902,TORTONA,Entire home/apt,1,4.73
3855763,11448028,AFFORI,Entire home/apt,2,5.0
3463140,11780265,BRERA,Entire home/apt,2,4.24
3860797,17440066,TICINESE,Entire home/apt,2,4.61
3920841,242545217,LORETO,Entire home/apt,3,4.79
3463812,7405409,GARIBALDI REPUBBLICA,Entire home/apt,2,4.9
3939197,20409343,S. SIRO,Private room,1,4.67
3467323,17469319,GHISOLFA,Private room,4,4.91
3939209,20410087,PAGANO,Private room,2,4.73
3472679,6268434,WASHINGTON,Private room,1,
3939366,20370986,MAGENTA - S. VITTORE,Entire home/apt,3,4.84
3959798,18892123,SARPI,Entire home/apt,2,4.56
3476129,9343722,LORETO,Entire home/apt,7,4.58
3963881,20513968,MAGENTA - S. VITTORE,Entire home/apt,2,4.85
3478525,11029603,PAGANO,Entire home/apt,5,4.86
3965368,4145817,ISOLA,Private room,1,4.41
3481987,9717716,VILLAPIZZONE,Entire home/apt,3,4.67
3975874,20560972,ISOLA,Entire home/apt,3,4.83
3482937,17541444,VIALE MONZA,Entire home/apt,15,4.73
3980793,20634122,BRERA,Entire home/apt,1,4.55
3981906,9621782,DERGANO,Entire home/apt,2,4.83
3495596,17600562,VILLAPIZZONE,Entire home/apt,3,4.94
3983505,5710723,GARIBALDI REPUBBLICA,Private room,1,5.0
3507253,118626644,DERGANO,Entire home/apt,2,4.78
3988464,20675982,TICINESE,Entire home/apt,1,4.74
3509415,17668791,AFFORI,Entire home/apt,7,5.0
3989020,308109801,ISOLA,Entire home/apt,1,4.72
3518723,2218101,DUOMO,Entire home/apt,2,4.92
3990126,5710723,GARIBALDI REPUBBLICA,Private room,1,5.0
3990697,20054341,BUENOS AIRES - VENEZIA,Entire home/apt,60,3.5
3519029,17717081,ISOLA,Entire home/apt,4,
3999947,20737711,TICINESE,Private room,3,4.9
4003877,20759244,MAGENTA - S. VITTORE,Private room,3,4.85
3525985,9982548,TICINESE,Entire home/apt,3,4.66
4010336,16846677,MAGENTA - S. VITTORE,Entire home/apt,3,4.75
3529270,3981376,TICINESE,Entire home/apt,1,4.67
3530999,17462481,BRERA,Entire home/apt,9,
4014531,15612595,GIAMBELLINO,Entire home/apt,2,
4020459,6622625,PORTELLO,Entire home/apt,2,4.89
3535342,16980926,CENTRALE,Entire home/apt,1,4.75
4029992,20892579,BUENOS AIRES - VENEZIA,Entire home/apt,2,4.8
3546395,9200682,BANDE NERE,Entire home/apt,1,4.73
4031761,20880036,MACIACHINI - MAGGIOLINA,Entire home/apt,1,4.76
4037848,2604325,CENTRALE,Entire home/apt,2,4.91
4044428,10142315,PORTA ROMANA,Entire home/apt,3,4.86
3552952,4454590,BUENOS AIRES - VENEZIA,Private room,1,4.69
3556498,16700244,TICINESE,Entire home/apt,2,5.0
3557461,5281721,SARPI,Entire home/apt,3,4.86
4048685,2195120,LODI - CORVETTO,Entire home/apt,2,5.0
4055600,6853938,GALLARATESE,Private room,3,
3610845,8024466,TICINESE,Entire home/apt,1,4.71
4063791,21077299,XXII MARZO,Private room,1,4.82
3619102,2679888,GHISOLFA,Entire home/apt,3,4.84
4068237,19766773,CITTA' STUDI,Entire home/apt,2,
4071710,13996448,MAGENTA - S. VITTORE,Entire home/apt,4,4.6
3620063,8098361,DUOMO,Entire home/apt,3,4.86
4073643,21127171,MACIACHINI - MAGGIOLINA,Entire home/apt,1,5.0
3622656,1836908,NAVIGLI,Entire home/apt,2,4.71
4073772,16980762,VILLAPIZZONE,Entire home/apt,2,5.0
3652107,18469513,ROGOREDO,Entire home/apt,1,4.69
4078037,9935650,EX OM - MORIVIONE,Entire home/apt,1,5.0
4084389,21184639,NAVIGLI,Entire home/apt,4,4.94
3660185,13366120,BOVISA,Entire home/apt,4,
4091333,1713489,MACIACHINI - MAGGIOLINA,Private room,1,4.86
4096711,9935650,EX OM - MORIVIONE,Private room,1,5.0
4097259,4965797,NAVIGLI,Private room,2,4.79
4102042,7607577,SARPI,Entire home/apt,300,4.76
4102322,695509,BUENOS AIRES - VENEZIA,Entire home/apt,3,4.52
3665717,18469513,ROGOREDO,Entire home/apt,1,4.73
4106548,21305065,TICINESE,Entire home/apt,3,4.9
3682050,17370601,BOVISA,Entire home/apt,1,4.68
4108716,21316403,EX OM - MORIVIONE,Entire home/apt,1,5.0
4111784,21333179,UMBRIA - MOLISE,Entire home/apt,2,4.83
3683346,18706079,CITTA' STUDI,Entire home/apt,3,5.0
4115817,443989,PARCO FORLANINI - ORTICA,Entire home/apt,2,5.0
3709371,18922598,CITTA' STUDI,Entire home/apt,1,4.83
3711642,18439514,VIGENTINA,Entire home/apt,2,4.76
4123599,2718914,DUOMO,Entire home/apt,4,4.82
3725671,19033125,BRERA,Entire home/apt,2,4.66
4126910,7280165,BOVISA,Entire home/apt,6,4.93
3747616,19170455,BARONA,Private room,1,4.74
4134411,20567256,NAVIGLI,Entire home/apt,3,4.46
3753675,15922162,DUOMO,Entire home/apt,1,4.29
4135049,12852173,ISOLA,Entire home/apt,3,4.47
4135591,9162767,CITTA' STUDI,Entire home/apt,2,4.75
3757534,9301042,TICINESE,Entire home/apt,1,4.72
3765731,19290201,STADERA,Entire home/apt,1,4.77
4152963,21548366,BRERA,Entire home/apt,4,4.75
4161027,10767300,DUOMO,Entire home/apt,2,4.65
3776958,19370265,LORETO,Entire home/apt,1,4.71
4167726,21629034,XXII MARZO,Entire home/apt,1,4.98
3780463,1549375,GHISOLFA,Entire home/apt,120,
4169267,11783559,GIAMBELLINO,Entire home/apt,2,4.83
4178186,21677823,CENTRALE,Entire home/apt,3,4.45
3788679,2496360,PARCO MONLUE' - PONTE LAMBRO,Entire home/apt,1,4.71
4179426,10767300,TICINESE,Entire home/apt,2,4.27
3796217,5053160,NAVIGLI,Entire home/apt,1,4.75
3807587,2237589,VIALE MONZA,Entire home/apt,1,4.84
4184522,21711065,TRE TORRI,Entire home/apt,2,4.87
4273914,13639239,MECENATE,Private room,3,5.0
4185148,2718914,ISOLA,Entire home/apt,4,4.74
4274330,22191125,STADERA,Entire home/apt,2,4.77
4190250,4015119,PARCO LAMBRO - CIMIANO,Entire home/apt,30,4.38
4196943,4665494,XXII MARZO,Entire home/apt,20,5.0
4280992,7713658,TORTONA,Private room,1,5.0
4201686,21797224,LORETO,Entire home/apt,28,
4282604,22233511,ADRIANO,Private room,2,4.77
4216003,20325660,LORETO,Entire home/apt,2,4.68
4232023,21960782,SCALO ROMANA,Private room,2,5.0
4284127,11536981,BUENOS AIRES - VENEZIA,Entire home/apt,1,4.6
4285208,14046451,TIBALDI,Entire home/apt,2,4.86
4247459,22041443,SARPI,Entire home/apt,4,5.0
4287176,4875030,BOVISA,Entire home/apt,2,5.0
4247670,14046451,TIBALDI,Private room,2,4.96
4287359,22257547,SARPI,Entire home/apt,1,4.5
4252911,22070759,GIAMBELLINO,Entire home/apt,8,4.71
4253282,22072780,BANDE NERE,Private room,1,5.0
4295321,14409810,VIGENTINA,Private room,3,4.9
4255085,5142259,ISOLA,Private room,2,4.79
4255557,22082062,LORETO,Entire home/apt,3,4.94
4297889,22313646,ISOLA,Entire home/apt,1,4.93
4300250,22322813,TIBALDI,Entire home/apt,1,4.75
4256703,2848811,S. CRISTOFORO,Entire home/apt,3,4.83
4301010,18978637,NAVIGLI,Entire home/apt,2,4.65
4260042,22110017,MACIACHINI - MAGGIOLINA,Entire home/apt,2,4.76
4301990,2028252,LORETO,Entire home/apt,2,4.5
4263459,22130157,CENTRALE,Private room,2,4.93
4272255,22181438,CENTRALE,Entire home/apt,3,4.42
4304271,9117279,LORENTEGGIO,Private room,2,5.0
4622759,6039051,BUENOS AIRES - VENEZIA,Private room,2,5.0
4309058,22280121,BRERA,Entire home/apt,3,4.92
4309191,3204955,CITTA' STUDI,Entire home/apt,2,4.94
4627774,23710405,VILLAPIZZONE,Entire home/apt,1,
4310053,21641679,SARPI,Private room,3,4.79
4310380,22374090,BRERA,Private room,2,4.82
4635487,24002864,SARPI,Entire home/apt,2,4.82
4641977,24034153,TICINESE,Entire home/apt,2,4.76
4317595,9117279,LORENTEGGIO,Private room,2,4.57
4646665,23864167,QUARTO OGGIARO,Entire home/apt,4,4.86
4317693,9117279,FORZE ARMATE,Private room,2,4.71
4648199,23864167,QUARTO OGGIARO,Entire home/apt,5,4.65
4665025,11535101,BANDE NERE,Entire home/apt,2,4.85
4320809,22433612,GRECO,Private room,1,4.78
4321449,21029885,XXII MARZO,Entire home/apt,3,4.93
4679915,24201968,DERGANO,Entire home/apt,2,4.54
4690328,24140450,CENTRALE,Entire home/apt,15,5.0
4321532,17888943,BOVISA,Entire home/apt,2,4.74
4323744,22449433,BRERA,Private room,2,4.81
4705237,23534070,GARIBALDI REPUBBLICA,Entire home/apt,1,4.91
4323952,625214,ADRIANO,Entire home/apt,1,4.8
4326471,5890154,FORZE ARMATE,Entire home/apt,2,4.52
4707930,24333199,VILLAPIZZONE,Entire home/apt,1,4.89
4326970,22469138,PADOVA,Entire home/apt,1,4.69
4713917,24357930,MACIACHINI - MAGGIOLINA,Entire home/apt,2,4.92
4328993,21754562,BRERA,Entire home/apt,30,5.0
4715889,18756618,ISOLA,Entire home/apt,180,
4330458,21754562,BANDE NERE,Entire home/apt,31,
4716031,2848811,DUOMO,Entire home/apt,4,4.41
4723925,13915567,GARIBALDI REPUBBLICA,Private room,2,4.79
4727249,24413162,GUASTALLA,Entire home/apt,2,4.92
4330672,21754562,DUOMO,Entire home/apt,30,4.8
4735303,3944965,LORETO,Private room,2,4.82
4339113,8747489,ISOLA,Entire home/apt,2,5.0
4742745,4417813,TORTONA,Entire home/apt,1,4.22
4339428,14723627,BOVISA,Entire home/apt,2,4.85
4748615,24014496,PAGANO,Private room,3,4.64
4341714,17888943,BOVISA,Entire home/apt,2,5.0
4345156,21248183,TICINESE,Entire home/apt,3,5.0
4749944,4417813,LORETO,Entire home/apt,1,4.71
4347355,22191125,TIBALDI,Private room,2,4.72
4751795,24521258,BOVISA,Private room,1,4.91
4348165,9117279,FORZE ARMATE,Entire home/apt,3,4.5
4355385,22493046,XXII MARZO,Entire home/apt,3,
4758568,24554208,BUENOS AIRES - VENEZIA,Private room,7,3.67
4364861,18669807,AFFORI,Entire home/apt,2,
4758573,24554208,LORETO,Entire home/apt,15,4.78
4374397,4417813,XXII MARZO,Entire home/apt,1,4.5
4384525,22763098,ISOLA,Entire home/apt,2,4.38
4386522,17633410,NAVIGLI,Entire home/apt,2,4.95
4760064,24561461,BUENOS AIRES - VENEZIA,Entire home/apt,3,4.94
4763295,14464024,CITTA' STUDI,Entire home/apt,7,4.85
4388709,22677503,S. SIRO,Entire home/apt,2,4.67
4766107,23972264,PORTA ROMANA,Entire home/apt,5,4.4
4772070,24615276,TICINESE,Entire home/apt,2,4.71
4392141,21754562,MAGENTA - S. VITTORE,Entire home/apt,30,4.86
4403500,17042959,BUENOS AIRES - VENEZIA,Private room,1,4.91
4408351,9574280,PARCO SEMPIONE,Entire home/apt,2,4.85
4773476,9507759,CENTRALE,Entire home/apt,1,4.71
4780149,24646938,NAVIGLI,Entire home/apt,3,5.0
4421236,22950245,TICINESE,Entire home/apt,3,4.77
4780220,3133081,TICINESE,Entire home/apt,2,4.79
4783314,9507759,DERGANO,Entire home/apt,2,4.48
4422973,18387066,DERGANO,Entire home/apt,1,4.64
4426682,22980219,PORTELLO,Entire home/apt,1,4.82
4798350,24724527,XXII MARZO,Entire home/apt,2,4.58
4435587,13915567,GARIBALDI REPUBBLICA,Private room,2,4.34
4799570,13274443,BOVISASCA,Entire home/apt,4,4.93
4437196,2389569,VIGENTINA,Entire home/apt,2,4.64
4452765,22797342,PAGANO,Entire home/apt,1,4.85
4801907,24739050,NAVIGLI,Entire home/apt,2,4.87
4805834,204878,CITTA' STUDI,Private room,1,4.62
4461727,1775231,SARPI,Entire home/apt,2,4.97
4462327,9821499,NAVIGLI,Entire home/apt,2,4.75
4806694,24759400,TORTONA,Entire home/apt,3,4.86
4462752,23152687,DE ANGELI - MONTE ROSA,Entire home/apt,2,4.9
